     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
125  eq4j  eq2b  1200.0          inf        1      400  600.000000       1.549643      0.323686       0.764668      0.207055       0.784974      0.135635  1.000000e-12  1.093268e-12       0.0     1.290400       0.000000
126  eq4j  eq2b  1200.0          inf        2      600  900.000000       0.519074      0.176004       0.133458      0.053828       0.385617      0.128898  1.000000e-12  1.094790e-12       0.0     1.290400       0.000000
127  eq4j  eq2b  1200.0          inf        3      900         inf       0.382643      0.241427       0.052001      0.035161       0.330642      0.211380  1.000000e-12  1.094449e-12       1.0     1.750500       0.632100
128  eq4j  eq3b   400.0   600.000000        0      200  400.000000      36.833065      5.992604      33.340792      5.423286       3.423486      0.429099  6.878189e-02  6.301906e-02      35.0     5.916080       5.916080
129  eq4j  eq3b   400.0   600.000000        1      400         inf       1.575741      0.277770       1.080108      0.234528       0.492614      0.109502  3.018106e-03  2.839929e-03       1.0     1.750500       0.632100
130  eq4j  eq3b   600.0   900.000000        0      200  400.000000       2.454832      0.340790       1.666083      0.288669       0.780510      0.110884  8.239154e-03  6.881451e-03       6.0     3.278300       2.176900
131  eq4j  eq3b   600.0   900.000000        1      400  600.000000       1.155272      0.178157       0.664390      0.123816       0.487086      0.086181  3.796883e-03  3.219732e-03       0.0     1.290400       0.000000
132  eq4j  eq3b   600.0   900.000000        2      600         inf       0.153695      0.041928       0.051227      0.013260       0.102005      0.033488  4.639631e-04  5.035535e-04       0.0     1.290400       0.000000
133  eq4j  eq3b   900.0          inf        0      200  400.000000       0.655757      0.111221       0.390462      0.073860       0.265295      0.062235  1.000000e-12  9.618911e-13       0.0     1.290400       0.000000
134  eq4j  eq3b   900.0          inf        1      400  600.000000       0.374304      0.059415       0.189351      0.039258       0.184953      0.031479  1.000000e-12  9.618911e-13       0.0     1.290400       0.000000
135  eq4j  eq3b   900.0          inf        2      600  900.000000       0.138789      0.045541       0.035734      0.010626       0.103055      0.038710  1.000000e-12  9.618911e-13       0.0     1.290400       0.000000
136  eq4j  eq3b   900.0          inf        3      900         inf       0.030550      0.018897       0.003353      0.002092       0.027197      0.017421  1.000000e-12  9.618911e-13       0.0     1.290400       0.000000
137  eq5j  eq0b   400.0   600.000000        0      200  400.000000    1249.956665    197.646730     669.847534    123.491395     580.108978     74.484898  7.869662e-05  8.098839e-05    1132.0    33.645208      33.645208
138  eq5j  eq0b   400.0   600.000000        1      400         inf      73.971680     16.558126      25.019565      6.126942      48.952112     13.181607  4.653381e-06  4.077478e-06      59.0     7.681146       7.681146
139  eq5j  eq0b   600.0   900.000000        0      200  400.000000     561.433167     80.026308     257.713921     49.093339     303.719223     42.132400  9.110345e-06  7.995372e-06     435.0    20.856654      20.856654
140  eq5j  eq0b   600.0   900.000000        1      400  600.000000     197.524506     35.420783      66.942280     14.483345     130.582214     25.167557  3.205123e-06  2.644643e-06     201.0    14.177447      14.177447
141  eq5j  eq0b   600.0   900.000000        2      600         inf      25.897570      9.477711       6.051306      2.336381      19.846263      7.331648  4.205323e-07  3.398917e-07      17.0     4.808400       4.209500
142  eq5j  eq0b   900.0  1200.000000        0      200  400.000000     149.937866     21.188426      66.264463     12.575564      83.673395     13.436447  6.304394e-07  4.991843e-07     124.0    11.135529      11.135529
143  eq5j  eq0b   900.0  1200.000000        1      400  600.000000      68.143028     10.120650      21.906155      4.812076      46.236877      7.028169  2.863586e-07  2.283547e-07      59.0     7.681146       7.681146
144  eq5j  eq0b   900.0  1200.000000        2      600         inf      30.715908     11.615197       7.264881      2.989759      23.451027      8.413835  2.000051e-12  1.633454e-12      28.0     5.822300       5.183100
145  eq5j  eq0b  1200.0          inf        0      200  400.000000      18.111410      4.699846       7.313862      1.964215      10.797548      3.649278  1.745497e-07  1.832138e-07       7.0     3.300600       2.749600
146  eq5j  eq0b  1200.0          inf        1      400  600.000000      23.076511      4.736963       7.437326      2.209990      15.639185      2.785637  2.225438e-07  2.321290e-07      16.0     4.799100       3.666200
